"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Cedar County, IA"	"19031"	Suppressed	18332	Suppressed
	"Cerro Gordo County, IA"	"19033"	Suppressed	44531	Suppressed
	"Cherokee County, IA"	"19035"	Suppressed	12215	Suppressed
	"Chickasaw County, IA"	"19037"	Suppressed	12603	Suppressed
	"Clarke County, IA"	"19039"	Suppressed	9196	Suppressed
	"Clay County, IA"	"19041"	Suppressed	16812	Suppressed
	"Clayton County, IA"	"19043"	Suppressed	18272	Suppressed
	"Clinton County, IA"	"19045"	Suppressed	49487	Suppressed
	"Crawford County, IA"	"19047"	Suppressed	16868	Suppressed
	"Dallas County, IA"	"19049"	Suppressed	56158	Suppressed
	"Davis County, IA"	"19051"	Suppressed	8619	Suppressed
	"Decatur County, IA"	"19053"	Suppressed	8576	Suppressed
	"Delaware County, IA"	"19055"	Suppressed	17957	Suppressed
	"Des Moines County, IA"	"19057"	Suppressed	40192	Suppressed
	"Dickinson County, IA"	"19059"	Suppressed	16667	Suppressed
	"Dubuque County, IA"	"19061"	Suppressed	91258	Suppressed
	"Emmet County, IA"	"19063"	Suppressed	10437	Suppressed
	"Fayette County, IA"	"19065"	Suppressed	21265	Suppressed
	"Floyd County, IA"	"19067"	Suppressed	16586	Suppressed
	"Franklin County, IA"	"19069"	Suppressed	10699	Suppressed
	"Fremont County, IA"	"19071"	Suppressed	7622	Suppressed
	"Greene County, IA"	"19073"	Suppressed	9611	Suppressed
	"Grundy County, IA"	"19075"	Suppressed	12436	Suppressed
	"Guthrie County, IA"	"19077"	Suppressed	11150	Suppressed
	"Hamilton County, IA"	"19079"	Suppressed	16144	Suppressed
	"Hancock County, IA"	"19081"	Suppressed	11729	Suppressed
	"Hardin County, IA"	"19083"	Suppressed	17893	Suppressed
	"Harrison County, IA"	"19085"	Suppressed	15346	Suppressed
	"Henry County, IA"	"19087"	Suppressed	20326	Suppressed
	"Howard County, IA"	"19089"	Suppressed	9664	Suppressed
	"Humboldt County, IA"	"19091"	Suppressed	10038	Suppressed
	"Ida County, IA"	"19093"	Suppressed	7247	Suppressed
	"Iowa County, IA"	"19095"	Suppressed	16391	Suppressed
	"Jackson County, IA"	"19097"	Suppressed	20092	Suppressed
	"Jasper County, IA"	"19099"	Suppressed	37288	Suppressed
	"Jefferson County, IA"	"19101"	Suppressed	16401	Suppressed
	"Johnson County, IA"	"19103"	Suppressed	122226	Suppressed
	"Jones County, IA"	"19105"	Suppressed	20678	Suppressed
	"Keokuk County, IA"	"19107"	Suppressed	10713	Suppressed
	"Kossuth County, IA"	"19109"	Suppressed	16045	Suppressed
	"Lee County, IA"	"19111"	Suppressed	36291	Suppressed
	"Linn County, IA"	"19113"	Suppressed	202709	Suppressed
	"Louisa County, IA"	"19115"	Suppressed	11904	Suppressed
	"Lucas County, IA"	"19117"	Suppressed	9331	Suppressed
	"Lyon County, IA"	"19119"	Suppressed	11604	Suppressed
	"Madison County, IA"	"19121"	Suppressed	15262	Suppressed
	"Mahaska County, IA"	"19123"	Suppressed	22298	Suppressed
	"Marion County, IA"	"19125"	Suppressed	33396	Suppressed
	"Marshall County, IA"	"19127"	Suppressed	39601	Suppressed
	"Mills County, IA"	"19129"	Suppressed	15214	Suppressed
	"Mitchell County, IA"	"19131"	Suppressed	10836	Suppressed
	"Monona County, IA"	"19133"	Suppressed	9479	Suppressed
	"Monroe County, IA"	"19135"	Suppressed	7911	Suppressed
	"Montgomery County, IA"	"19137"	Suppressed	11179	Suppressed
	"Muscatine County, IA"	"19139"	Suppressed	42145	Suppressed
	"O'Brien County, IA"	"19141"	Suppressed	14558	Suppressed
	"Osceola County, IA"	"19143"	Suppressed	6713	Suppressed
	"Page County, IA"	"19145"	Suppressed	16331	Suppressed
	"Palo Alto County, IA"	"19147"	Suppressed	9586	Suppressed
	"Plymouth County, IA"	"19149"	Suppressed	24982	Suppressed
	"Pocahontas County, IA"	"19151"	Suppressed	7694	Suppressed
	"Polk County, IA"	"19153"	23	405990	5.7
	"Pottawattamie County, IA"	"19155"	Suppressed	90867	Suppressed
	"Poweshiek County, IA"	"19157"	Suppressed	19053	Suppressed
	"Ringgold County, IA"	"19159"	Suppressed	5230	Suppressed
	"Sac County, IA"	"19161"	Suppressed	10707	Suppressed
	"Scott County, IA"	"19163"	Suppressed	159597	Suppressed
	"Shelby County, IA"	"19165"	Suppressed	12480	Suppressed
	"Sioux County, IA"	"19167"	Suppressed	33077	Suppressed
	"Story County, IA"	"19169"	Suppressed	84739	Suppressed
	"Tama County, IA"	"19171"	Suppressed	18149	Suppressed
	"Taylor County, IA"	"19173"	Suppressed	6557	Suppressed
	"Union County, IA"	"19175"	Suppressed	12225	Suppressed
	"Van Buren County, IA"	"19177"	Suppressed	7660	Suppressed
	"Wapello County, IA"	"19179"	Suppressed	35776	Suppressed
	"Warren County, IA"	"19181"	Suppressed	44178	Suppressed
	"Washington County, IA"	"19183"	Suppressed	21472	Suppressed
	"Wayne County, IA"	"19185"	Suppressed	6478	Suppressed
	"Webster County, IA"	"19187"	Suppressed	38534	Suppressed
	"Winnebago County, IA"	"19189"	Suppressed	11138	Suppressed
	"Winneshiek County, IA"	"19191"	Suppressed	21012	Suppressed
	"Woodbury County, IA"	"19193"	Suppressed	100693	Suppressed
	"Worth County, IA"	"19195"	Suppressed	7649	Suppressed
	"Wright County, IA"	"19197"	Suppressed	13588	Suppressed
	"Allen County, KS"	"20001"	Suppressed	13639	Suppressed
	"Anderson County, KS"	"20003"	Suppressed	8023	Suppressed
	"Atchison County, KS"	"20005"	Suppressed	16902	Suppressed
	"Barber County, KS"	"20007"	Suppressed	5003	Suppressed
	"Barton County, KS"	"20009"	Suppressed	27460	Suppressed
	"Bourbon County, KS"	"20011"	Suppressed	14990	Suppressed
	"Brown County, KS"	"20013"	Suppressed	10111	Suppressed
	"Butler County, KS"	"20015"	Suppressed	63571	Suppressed
	"Chase County, KS"	"20017"	Suppressed	2949	Suppressed
	"Chautauqua County, KS"	"20019"	Suppressed	3836	Suppressed
	"Cherokee County, KS"	"20021"	Suppressed	21855	Suppressed
	"Cheyenne County, KS"	"20023"	Suppressed	2866	Suppressed
	"Clark County, KS"	"20025"	Suppressed	2252	Suppressed
	"Clay County, KS"	"20027"	Suppressed	8458	Suppressed
	"Cloud County, KS"	"20029"	Suppressed	9560	Suppressed
	"Coffey County, KS"	"20031"	Suppressed	8652	Suppressed
	"Comanche County, KS"	"20033"	Suppressed	1842	Suppressed
	"Cowley County, KS"	"20035"	Suppressed	35787	Suppressed
	"Crawford County, KS"	"20037"	Suppressed	38855	Suppressed
	"Decatur County, KS"	"20039"	Suppressed	3107	Suppressed
	"Dickinson County, KS"	"20041"	Suppressed	19429	Suppressed
	"Doniphan County, KS"	"20043"	Suppressed	7936	Suppressed
	"Douglas County, KS"	"20045"	Suppressed	107187	Suppressed
	"Edwards County, KS"	"20047"	Suppressed	3078	Suppressed
	"Elk County, KS"	"20049"	Suppressed	2971	Suppressed
	"Ellis County, KS"	"20051"	Suppressed	27653	Suppressed
	"Ellsworth County, KS"	"20053"	Suppressed	6465	Suppressed
	"Finney County, KS"	"20055"	Suppressed	36259	Suppressed
	"Ford County, KS"	"20057"	Suppressed	32029	Suppressed
	"Franklin County, KS"	"20059"	Suppressed	25716	Suppressed
	"Geary County, KS"	"20061"	Suppressed	27708	Suppressed
	"Gove County, KS"	"20063"	Suppressed	2824	Suppressed
	"Graham County, KS"	"20065"	Suppressed	2751	Suppressed
	"Grant County, KS"	"20067"	Suppressed	7707	Suppressed
	"Gray County, KS"	"20069"	Suppressed	5838	Suppressed
	"Greeley County, KS"	"20071"	Suppressed	1262	Suppressed
	"Greenwood County, KS"	"20073"	Suppressed	6944	Suppressed
	"Hamilton County, KS"	"20075"	Suppressed	2583	Suppressed
	"Harper County, KS"	"20077"	Suppressed	6049	Suppressed
	"Harvey County, KS"	"20079"	Suppressed	33659	Suppressed
	"Haskell County, KS"	"20081"	Suppressed	4182	Suppressed
	"Hodgeman County, KS"	"20083"	Suppressed	2027	Suppressed
	"Jackson County, KS"	"20085"	Suppressed	13356	Suppressed
	"Jefferson County, KS"	"20087"	Suppressed	19005	Suppressed
	"Jewell County, KS"	"20089"	Suppressed	3264	Suppressed
	"Johnson County, KS"	"20091"	19	514813	Unreliable
	"Kearny County, KS"	"20093"	Suppressed	4052	Suppressed
	"Kingman County, KS"	"20095"	Suppressed	8119	Suppressed
	"Kiowa County, KS"	"20097"	Suppressed	3039	Suppressed
	"Labette County, KS"	"20099"	Suppressed	21929	Suppressed
	"Lane County, KS"	"20101"	Suppressed	1780	Suppressed
	"Leavenworth County, KS"	"20103"	Suppressed	72741	Suppressed
	"Lincoln County, KS"	"20105"	Suppressed	3360	Suppressed
	"Linn County, KS"	"20107"	Suppressed	10013	Suppressed
	"Logan County, KS"	"20109"	Suppressed	2808	Suppressed
	"Lyon County, KS"	"20111"	Suppressed	35832	Suppressed
	"McPherson County, KS"	"20113"	Suppressed	29174	Suppressed
	"Marion County, KS"	"20115"	Suppressed	12804	Suppressed
	"Marshall County, KS"	"20117"	Suppressed	10171	Suppressed
	"Meade County, KS"	"20119"	Suppressed	4531	Suppressed
	"Miami County, KS"	"20121"	Suppressed	31180	Suppressed
	"Mitchell County, KS"	"20123"	Suppressed	6382	Suppressed
	"Montgomery County, KS"	"20125"	Suppressed	35246	Suppressed
	"Morris County, KS"	"20127"	Suppressed	5929	Suppressed
	"Morton County, KS"	"20129"	Suppressed	3285	Suppressed
	"Nemaha County, KS"	"20131"	Suppressed	10345	Suppressed
	"Neosho County, KS"	"20133"	Suppressed	16479	Suppressed
	"Ness County, KS"	"20135"	Suppressed	3135	Suppressed
	"Norton County, KS"	"20137"	Suppressed	5748	Suppressed
	"Osage County, KS"	"20139"	Suppressed	16633	Suppressed
	"Osborne County, KS"	"20141"	Suppressed	3998	Suppressed
	"Ottawa County, KS"	"20143"	Suppressed	6108	Suppressed
	"Pawnee County, KS"	"20145"	Suppressed	6889	Suppressed
	"Phillips County, KS"	"20147"	Suppressed	5573	Suppressed
	"Pottawatomie County, KS"	"20149"	Suppressed	19720	Suppressed
	"Pratt County, KS"	"20151"	Suppressed	9658	Suppressed
	"Rawlins County, KS"	"20153"	Suppressed	2663	Suppressed
	"Reno County, KS"	"20155"	Suppressed	63822	Suppressed
	"Republic County, KS"	"20157"	Suppressed	5159	Suppressed
	"Rice County, KS"	"20159"	Suppressed	10224	Suppressed
	"Riley County, KS"	"20161"	Suppressed	66928	Suppressed
	"Rooks County, KS"	"20163"	Suppressed	5322	Suppressed
	"Rush County, KS"	"20165"	Suppressed	3294	Suppressed
	"Russell County, KS"	"20167"	Suppressed	6894	Suppressed
	"Saline County, KS"	"20169"	Suppressed	54478	Suppressed
	"Scott County, KS"	"20171"	Suppressed	4738	Suppressed
	"Sedgwick County, KS"	"20173"	32	471659	6.8
	"Seward County, KS"	"20175"	Suppressed	22246	Suppressed
	"Shawnee County, KS"	"20177"	10	172986	Unreliable
	"Sheridan County, KS"	"20179"	Suppressed	2585	Suppressed
	"Sherman County, KS"	"20181"	Suppressed	5979	Suppressed
	"Smith County, KS"	"20183"	Suppressed	4052	Suppressed
	"Stafford County, KS"	"20185"	Suppressed	4440	Suppressed
	"Stanton County, KS"	"20187"	Suppressed	2212	Suppressed
	"Stevens County, KS"	"20189"	Suppressed	5481	Suppressed
	"Sumner County, KS"	"20191"	Suppressed	24493	Suppressed
	"Thomas County, KS"	"20193"	Suppressed	7726	Suppressed
	"Trego County, KS"	"20195"	Suppressed	2991	Suppressed
	"Wabaunsee County, KS"	"20197"	Suppressed	6845	Suppressed
	"Wallace County, KS"	"20199"	Suppressed	1527	Suppressed
	"Washington County, KS"	"20201"	Suppressed	5950	Suppressed
	"Wichita County, KS"	"20203"	Suppressed	2287	Suppressed
	"Wilson County, KS"	"20205"	Suppressed	9747	Suppressed
	"Woodson County, KS"	"20207"	Suppressed	3440	Suppressed
	"Wyandotte County, KS"	"20209"	Suppressed	153689	Suppressed
	"Adair County, KY"	"21001"	Suppressed	18335	Suppressed
	"Allen County, KY"	"21003"	Suppressed	19272	Suppressed
	"Anderson County, KY"	"21005"	Suppressed	20519	Suppressed
	"Ballard County, KY"	"21007"	Suppressed	8204	Suppressed
	"Barren County, KY"	"21009"	Suppressed	40857	Suppressed
	"Bath County, KY"	"21011"	Suppressed	11558	Suppressed
	"Bell County, KY"	"21013"	Suppressed	28960	Suppressed
	"Boone County, KY"	"21015"	12	109295	Unreliable
	"Bourbon County, KY"	"21017"	Suppressed	19809	Suppressed
	"Boyd County, KY"	"21019"	Suppressed	49312	Suppressed
	"Boyle County, KY"	"21021"	Suppressed	28031	Suppressed
	"Bracken County, KY"	"21023"	Suppressed	8484	Suppressed
	"Breathitt County, KY"	"21025"	Suppressed	14549	Suppressed
	"Breckinridge County, KY"	"21027"	Suppressed	19590	Suppressed
	"Bullitt County, KY"	"21029"	Suppressed	70042	Suppressed
	"Butler County, KY"	"21031"	Suppressed	12925	Suppressed
	"Caldwell County, KY"	"21033"	Suppressed	12828	Suppressed
	"Calloway County, KY"	"21035"	Suppressed	36375	Suppressed
	"Campbell County, KY"	"21037"	10	88036	Unreliable
	"Carlisle County, KY"	"21039"	Suppressed	5212	Suppressed
	"Carroll County, KY"	"21041"	Suppressed	10528	Suppressed
	"Carter County, KY"	"21043"	Suppressed	27921	Suppressed
	"Casey County, KY"	"21045"	Suppressed	15900	Suppressed
	"Christian County, KY"	"21047"	Suppressed	70592	Suppressed
	"Clark County, KY"	"21049"	10	34823	Unreliable
	"Clay County, KY"	"21051"	Suppressed	22718	Suppressed
	"Clinton County, KY"	"21053"	Suppressed	9942	Suppressed
	"Crittenden County, KY"	"21055"	Suppressed	9264	Suppressed
	"Cumberland County, KY"	"21057"	Suppressed	7073	Suppressed
	"Daviess County, KY"	"21059"	Suppressed	93908	Suppressed
	"Edmonson County, KY"	"21061"	Suppressed	11957	Suppressed
	"Elliott County, KY"	"21063"	Suppressed	7151	Suppressed
	"Estill County, KY"	"21065"	Suppressed	14786	Suppressed
	"Fayette County, KY"	"21067"	23	279971	8.2
	"Fleming County, KY"	"21069"	Suppressed	14235	Suppressed
	"Floyd County, KY"	"21071"	14	40429	Unreliable
	"Franklin County, KY"	"21073"	Suppressed	48699	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	6871	Suppressed
	"Gallatin County, KY"	"21077"	Suppressed	8253	Suppressed
	"Garrard County, KY"	"21079"	Suppressed	16595	Suppressed
	"Grant County, KY"	"21081"	Suppressed	24253	Suppressed
	"Graves County, KY"	"21083"	Suppressed	36859	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	25294	Suppressed
	"Green County, KY"	"21087"	Suppressed	11454	Suppressed
	"Greenup County, KY"	"21089"	Suppressed	36827	Suppressed
	"Hancock County, KY"	"21091"	Suppressed	8542	Suppressed
	"Hardin County, KY"	"21093"	Suppressed	97539	Suppressed
	"Harlan County, KY"	"21095"	Suppressed	30113	Suppressed
	"Harrison County, KY"	"21097"	Suppressed	18483	Suppressed
	"Hart County, KY"	"21099"	Suppressed	18109	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	45633	Suppressed
	"Henry County, KY"	"21103"	Suppressed	15475	Suppressed
	"Hickman County, KY"	"21105"	Suppressed	5002	Suppressed
	"Hopkins County, KY"	"21107"	Suppressed	46727	Suppressed
	"Jackson County, KY"	"21109"	Suppressed	13577	Suppressed
	"Jefferson County, KY"	"21111"	19	715149	Unreliable
	"Jessamine County, KY"	"21113"	Suppressed	45024	Suppressed
	"Johnson County, KY"	"21115"	Suppressed	23382	Suppressed
	"Kenton County, KY"	"21117"	20	155557	12.9
	"Knott County, KY"	"21119"	Suppressed	16837	Suppressed
	"Knox County, KY"	"21121"	Suppressed	31599	Suppressed
	"Larue County, KY"	"21123"	Suppressed	13934	Suppressed
	"Laurel County, KY"	"21125"	Suppressed	57239	Suppressed
	"Lawrence County, KY"	"21127"	Suppressed	15766	Suppressed
	"Lee County, KY"	"21129"	Suppressed	7850	Suppressed
	"Leslie County, KY"	"21131"	Suppressed	11642	Suppressed
	"Letcher County, KY"	"21133"	Suppressed	24534	Suppressed
	"Lewis County, KY"	"21135"	Suppressed	14010	Suppressed
	"Lincoln County, KY"	"21137"	Suppressed	24838	Suppressed
	"Livingston County, KY"	"21139"	Suppressed	9594	Suppressed
	"Logan County, KY"	"21141"	Suppressed	26768	Suppressed
	"Lyon County, KY"	"21143"	Suppressed	8434	Suppressed
	"McCracken County, KY"	"21145"	Suppressed	64678	Suppressed
	"McCreary County, KY"	"21147"	Suppressed	17892	Suppressed
	"McLean County, KY"	"21149"	Suppressed	9702	Suppressed
	"Madison County, KY"	"21151"	Suppressed	80264	Suppressed
	"Magoffin County, KY"	"21153"	Suppressed	13258	Suppressed
	"Marion County, KY"	"21155"	Suppressed	19392	Suppressed
	"Marshall County, KY"	"21157"	Suppressed	31204	Suppressed
	"Martin County, KY"	"21159"	Suppressed	13371	Suppressed
	"Mason County, KY"	"21161"	Suppressed	17138	Suppressed
	"Meade County, KY"	"21163"	Suppressed	29397	Suppressed
	"Menifee County, KY"	"21165"	Suppressed	6567	Suppressed
	"Mercer County, KY"	"21167"	Suppressed	21181	Suppressed
	"Metcalfe County, KY"	"21169"	Suppressed	10123	Suppressed
	"Monroe County, KY"	"21171"	Suppressed	11337	Suppressed
	"Montgomery County, KY"	"21173"	Suppressed	25085	Suppressed
	"Morgan County, KY"	"21175"	Suppressed	14174	Suppressed
	"Muhlenberg County, KY"	"21177"	Suppressed	31595	Suppressed
	"Nelson County, KY"	"21179"	Suppressed	41424	Suppressed
	"Nicholas County, KY"	"21181"	Suppressed	7147	Suppressed
	"Ohio County, KY"	"21183"	Suppressed	23658	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	56329	Suppressed
	"Owen County, KY"	"21187"	Suppressed	10886	Suppressed
	"Owsley County, KY"	"21189"	Suppressed	4743	Suppressed
	"Pendleton County, KY"	"21191"	Suppressed	14972	Suppressed
	"Perry County, KY"	"21193"	Suppressed	28829	Suppressed
	"Pike County, KY"	"21195"	12	65632	Unreliable
	"Powell County, KY"	"21197"	Suppressed	12943	Suppressed
	"Pulaski County, KY"	"21199"	Suppressed	60752	Suppressed
	"Robertson County, KY"	"21201"	Suppressed	2309	Suppressed
	"Rockcastle County, KY"	"21203"	Suppressed	16974	Suppressed
	"Rowan County, KY"	"21205"	Suppressed	22706	Suppressed
	"Russell County, KY"	"21207"	Suppressed	17232	Suppressed
	"Scott County, KY"	"21209"	Suppressed	41924	Suppressed
	"Shelby County, KY"	"21211"	Suppressed	39283	Suppressed
	"Simpson County, KY"	"21213"	Suppressed	17115	Suppressed
	"Spencer County, KY"	"21215"	Suppressed	15638	Suppressed
	"Taylor County, KY"	"21217"	Suppressed	23971	Suppressed
	"Todd County, KY"	"21219"	Suppressed	12092	Suppressed
	"Trigg County, KY"	"21221"	Suppressed	13780	Suppressed
	"Trimble County, KY"	"21223"	Suppressed	8856	Suppressed
	"Union County, KY"	"21225"	Suppressed	15246	Suppressed
	"Warren County, KY"	"21227"	Suppressed	105170	Suppressed
	"Washington County, KY"	"21229"	Suppressed	11456	Suppressed
	"Wayne County, KY"	"21231"	Suppressed	20547	Suppressed
	"Webster County, KY"	"21233"	Suppressed	13875	Suppressed
	"Whitley County, KY"	"21235"	Suppressed	36149	Suppressed
	"Wolfe County, KY"	"21237"	Suppressed	7256	Suppressed
	"Woodford County, KY"	"21239"	Suppressed	24134	Suppressed
	"Acadia Parish, LA"	"22001"	Suppressed	60522	Suppressed
	"Allen Parish, LA"	"22003"	Suppressed	25692	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	96421	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	23477	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	42080	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	34510	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	14773	Suppressed
	"Bossier Parish, LA"	"22015"	Suppressed	110606	Suppressed
	"Caddo Parish, LA"	"22017"	15	252740	Unreliable
	"Calcasieu Parish, LA"	"22019"	Suppressed	185350	Suppressed
	"Caldwell Parish, LA"	"22021"	Suppressed	10224	Suppressed
	"Cameron Parish, LA"	"22023"	Suppressed	7719	Suppressed
	"Catahoula Parish, LA"	"22025"	Suppressed	10423	Suppressed
	"Claiborne Parish, LA"	"22027"	Suppressed	17109	Suppressed
	"Concordia Parish, LA"	"22029"	Suppressed	20315	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	26175	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	Suppressed	433474	Suppressed
	"East Carroll Parish, LA"	"22035"	Suppressed	8188	Suppressed
	"East Feliciana Parish, LA"	"22037"	Suppressed	20559	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	34839	Suppressed
	"Franklin Parish, LA"	"22041"	Suppressed	20685	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	21039	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	73362	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	33519	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	15950	Suppressed
	"Jefferson Parish, LA"	"22051"	27	426285	6.3
	"Jefferson Davis Parish, LA"	"22053"	Suppressed	31489	Suppressed
	"Lafayette Parish, LA"	"22055"	Suppressed	209424	Suppressed
	"Lafourche Parish, LA"	"22057"	Suppressed	94385	Suppressed
	"LaSalle Parish, LA"	"22059"	Suppressed	14519	Suppressed
	"Lincoln Parish, LA"	"22061"	Suppressed	44867	Suppressed
	"Livingston Parish, LA"	"22063"	Suppressed	115722	Suppressed
	"Madison Parish, LA"	"22065"	Suppressed	12537	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	29079	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	38984	Suppressed
	"Orleans Parish, LA"	"22071"	10	230172	Unreliable
	"Ouachita Parish, LA"	"22073"	Suppressed	151183	Suppressed
	"Plaquemines Parish, LA"	"22075"	Suppressed	22329	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22754	Suppressed
	"Rapides Parish, LA"	"22079"	Suppressed	130103	Suppressed
	"Red River Parish, LA"	"22081"	Suppressed	9281	Suppressed
	"Richland Parish, LA"	"22083"	Suppressed	20661	Suppressed
	"Sabine Parish, LA"	"22085"	Suppressed	23954	Suppressed
	"St. Bernard Parish, LA"	"22087"	Suppressed	16563	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	52453	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	11089	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	21964	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	Suppressed	47296	Suppressed
	"St. Landry Parish, LA"	"22097"	Suppressed	85128	Suppressed
	"St. Martin Parish, LA"	"22099"	Suppressed	51044	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	54152	Suppressed
	"St. Tammany Parish, LA"	"22103"	52	223133	23.3
	"Tangipahoa Parish, LA"	"22105"	Suppressed	114102	Suppressed
	"Tensas Parish, LA"	"22107"	Suppressed	5719	Suppressed
	"Terrebonne Parish, LA"	"22109"	Suppressed	109994	Suppressed
	"Union Parish, LA"	"22111"	Suppressed	22919	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	56388	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	50781	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	45157	Suppressed
	"Webster Parish, LA"	"22119"	Suppressed	41331	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	22666	Suppressed
	"West Carroll Parish, LA"	"22123"	Suppressed	11851	Suppressed
	"West Feliciana Parish, LA"	"22125"	Suppressed	15736	Suppressed
	"Winn Parish, LA"	"22127"	Suppressed	15720	Suppressed
	"Androscoggin County, ME"	"23001"	Suppressed	107932	Suppressed
	"Aroostook County, ME"	"23003"	Suppressed	72827	Suppressed
	"Cumberland County, ME"	"23005"	13	277084	Unreliable
	"Franklin County, ME"	"23007"	Suppressed	30528	Suppressed
	"Hancock County, ME"	"23009"	Suppressed	54009	Suppressed
	"Kennebec County, ME"	"23011"	14	121508	Unreliable
	"Knox County, ME"	"23013"	Suppressed	40417	Suppressed
	"Lincoln County, ME"	"23015"	Suppressed	34904	Suppressed
	"Oxford County, ME"	"23017"	Suppressed	57556	Suppressed
	"Penobscot County, ME"	"23019"	17	151446	Unreliable
	"Piscataquis County, ME"	"23021"	Suppressed	17597	Suppressed
	"Sagadahoc County, ME"	"23023"	Suppressed	35895	Suppressed
	"Somerset County, ME"	"23025"	Suppressed	52195	Suppressed
	"Waldo County, ME"	"23027"	Suppressed	38763	Suppressed
	"Washington County, ME"	"23029"	Suppressed	33323	Suppressed
	"York County, ME"	"23031"	18	197635	Unreliable
	"Allegany County, MD"	"24001"	10	73980	Unreliable
	"Anne Arundel County, MD"	"24003"	50	517698	9.7
	"Baltimore County, MD"	"24005"	105	793733	13.2
	"Calvert County, MD"	"24009"	Suppressed	87043	Suppressed
	"Caroline County, MD"	"24011"	Suppressed	32214	Suppressed
	"Carroll County, MD"	"24013"	14	166950	Unreliable
	"Cecil County, MD"	"24015"	17	98821	Unreliable
	"Charles County, MD"	"24017"	Suppressed	141164	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	31677	Suppressed
	"Frederick County, MD"	"24021"	16	224211	Unreliable
	"Garrett County, MD"	"24023"	Suppressed	30147	Suppressed
	"Harford County, MD"	"24025"	29	241163	12.0
	"Howard County, MD"	"24027"	11	271793	Unreliable
	"Kent County, MD"	"24029"	Suppressed	19786	Suppressed
	"Montgomery County, MD"	"24031"	30	926492	3.2
	"Prince George's County, MD"	"24033"	22	852097	2.6
	"Queen Anne's County, MD"	"24035"	Suppressed	45716	Suppressed
	"St. Mary's County, MD"	"24037"	Suppressed	98849	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	26139	Suppressed
	"Talbot County, MD"	"24041"	Suppressed	37000	Suppressed
	"Washington County, MD"	"24043"	12	144286	Unreliable
	"Wicomico County, MD"	"24045"	14	94621	Unreliable
	"Worcester County, MD"	"24047"	Suppressed	50678	Suppressed
	"Baltimore city, MD"	"24510"	202	621109	32.5
	"Barnstable County, MA"	"25001"	26	220037	11.8
	"Berkshire County, MA"	"25003"	Suppressed	131977	Suppressed
	"Bristol County, MA"	"25005"	89	544487	16.3
	"Dukes County, MA"	"25007"	Suppressed	15768	Suppressed
	"Essex County, MA"	"25009"	88	729455	12.1
	"Franklin County, MA"	"25011"	Suppressed	71708	Suppressed
	"Hampden County, MA"	"25013"	46	461408	10.0
	"Hampshire County, MA"	"25015"	11	156168	Unreliable
	"Middlesex County, MA"	"25017"	114	1456528	7.8
	"Nantucket County, MA"	"25019"	Suppressed	9811	Suppressed
	"Norfolk County, MA"	"25021"	48	653421	7.3
	"Plymouth County, MA"	"25023"	49	486779	10.1
	"Suffolk County, MA"	"25025"	106	687192	15.4
	"Worcester County, MA"	"25027"	73	785345	9.3
	"Alcona County, MI"	"26001"	Suppressed	11503	Suppressed
	"Alger County, MI"	"26003"	Suppressed	9687	Suppressed
	"Allegan County, MI"	"26005"	Suppressed	111156	Suppressed
	"Alpena County, MI"	"26007"	Suppressed	30209	Suppressed
	"Antrim County, MI"	"26009"	Suppressed	24278	Suppressed
	"Arenac County, MI"	"26011"	Suppressed	16968	Suppressed
	"Baraga County, MI"	"26013"	Suppressed	8940	Suppressed
	"Barry County, MI"	"26015"	Suppressed	59610	Suppressed
	"Bay County, MI"	"26017"	Suppressed	108711	Suppressed
	"Benzie County, MI"	"26019"	Suppressed	17867	Suppressed
