"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Carroll County, IA"	"19027"	Suppressed	21421	Suppressed
	"Cass County, IA"	"19029"	Suppressed	14684	Suppressed
	"Cedar County, IA"	"19031"	Suppressed	18187	Suppressed
	"Cerro Gordo County, IA"	"19033"	Suppressed	46447	Suppressed
	"Cherokee County, IA"	"19035"	Suppressed	13035	Suppressed
	"Chickasaw County, IA"	"19037"	Suppressed	13095	Suppressed
	"Clarke County, IA"	"19039"	Suppressed	9133	Suppressed
	"Clay County, IA"	"19041"	Suppressed	17372	Suppressed
	"Clayton County, IA"	"19043"	Suppressed	18678	Suppressed
	"Clinton County, IA"	"19045"	Suppressed	50149	Suppressed
	"Crawford County, IA"	"19047"	Suppressed	16942	Suppressed
	"Dallas County, IA"	"19049"	Suppressed	40750	Suppressed
	"Davis County, IA"	"19051"	Suppressed	8541	Suppressed
	"Decatur County, IA"	"19053"	Suppressed	8689	Suppressed
	"Delaware County, IA"	"19055"	Suppressed	18404	Suppressed
	"Des Moines County, IA"	"19057"	Suppressed	42351	Suppressed
	"Dickinson County, IA"	"19059"	Suppressed	16424	Suppressed
	"Dubuque County, IA"	"19061"	Suppressed	89143	Suppressed
	"Emmet County, IA"	"19063"	Suppressed	11027	Suppressed
	"Fayette County, IA"	"19065"	Suppressed	22008	Suppressed
	"Floyd County, IA"	"19067"	Suppressed	16900	Suppressed
	"Franklin County, IA"	"19069"	Suppressed	10704	Suppressed
	"Fremont County, IA"	"19071"	Suppressed	8010	Suppressed
	"Greene County, IA"	"19073"	Suppressed	10366	Suppressed
	"Grundy County, IA"	"19075"	Suppressed	12369	Suppressed
	"Guthrie County, IA"	"19077"	Suppressed	11353	Suppressed
	"Hamilton County, IA"	"19079"	Suppressed	16438	Suppressed
	"Hancock County, IA"	"19081"	Suppressed	12100	Suppressed
	"Hardin County, IA"	"19083"	Suppressed	18812	Suppressed
	"Harrison County, IA"	"19085"	Suppressed	15666	Suppressed
	"Henry County, IA"	"19087"	Suppressed	20336	Suppressed
	"Howard County, IA"	"19089"	Suppressed	9932	Suppressed
	"Humboldt County, IA"	"19091"	Suppressed	10381	Suppressed
	"Ida County, IA"	"19093"	Suppressed	7837	Suppressed
	"Iowa County, IA"	"19095"	Suppressed	15671	Suppressed
	"Jackson County, IA"	"19097"	Suppressed	20296	Suppressed
	"Jasper County, IA"	"19099"	Suppressed	37213	Suppressed
	"Jefferson County, IA"	"19101"	Suppressed	16181	Suppressed
	"Johnson County, IA"	"19103"	Suppressed	111006	Suppressed
	"Jones County, IA"	"19105"	Suppressed	20221	Suppressed
	"Keokuk County, IA"	"19107"	Suppressed	11400	Suppressed
	"Kossuth County, IA"	"19109"	Suppressed	17163	Suppressed
	"Lee County, IA"	"19111"	Suppressed	38052	Suppressed
	"Linn County, IA"	"19113"	Suppressed	191701	Suppressed
	"Louisa County, IA"	"19115"	Suppressed	12183	Suppressed
	"Lucas County, IA"	"19117"	Suppressed	9422	Suppressed
	"Lyon County, IA"	"19119"	Suppressed	11763	Suppressed
	"Madison County, IA"	"19121"	Suppressed	14019	Suppressed
	"Mahaska County, IA"	"19123"	Suppressed	22335	Suppressed
	"Marion County, IA"	"19125"	Suppressed	32052	Suppressed
	"Marshall County, IA"	"19127"	Suppressed	39311	Suppressed
	"Mills County, IA"	"19129"	Suppressed	14547	Suppressed
	"Mitchell County, IA"	"19131"	Suppressed	10874	Suppressed
	"Monona County, IA"	"19133"	Suppressed	10020	Suppressed
	"Monroe County, IA"	"19135"	Suppressed	8016	Suppressed
	"Montgomery County, IA"	"19137"	Suppressed	11771	Suppressed
	"Muscatine County, IA"	"19139"	Suppressed	41722	Suppressed
	"O'Brien County, IA"	"19141"	Suppressed	15102	Suppressed
	"Osceola County, IA"	"19143"	Suppressed	7003	Suppressed
	"Page County, IA"	"19145"	Suppressed	16976	Suppressed
	"Palo Alto County, IA"	"19147"	Suppressed	10147	Suppressed
	"Plymouth County, IA"	"19149"	Suppressed	24849	Suppressed
	"Pocahontas County, IA"	"19151"	Suppressed	8662	Suppressed
	"Polk County, IA"	"19153"	Suppressed	374601	Suppressed
	"Pottawattamie County, IA"	"19155"	Suppressed	87704	Suppressed
	"Poweshiek County, IA"	"19157"	Suppressed	18815	Suppressed
	"Ringgold County, IA"	"19159"	Suppressed	5469	Suppressed
	"Sac County, IA"	"19161"	Suppressed	11529	Suppressed
	"Scott County, IA"	"19163"	Suppressed	158668	Suppressed
	"Shelby County, IA"	"19165"	Suppressed	13173	Suppressed
	"Sioux County, IA"	"19167"	Suppressed	31589	Suppressed
	"Story County, IA"	"19169"	Suppressed	79981	Suppressed
	"Tama County, IA"	"19171"	Suppressed	18103	Suppressed
	"Taylor County, IA"	"19173"	Suppressed	6958	Suppressed
	"Union County, IA"	"19175"	Suppressed	12309	Suppressed
	"Van Buren County, IA"	"19177"	Suppressed	7809	Suppressed
	"Wapello County, IA"	"19179"	Suppressed	36051	Suppressed
	"Warren County, IA"	"19181"	Suppressed	40671	Suppressed
	"Washington County, IA"	"19183"	Suppressed	20670	Suppressed
	"Wayne County, IA"	"19185"	Suppressed	6730	Suppressed
	"Webster County, IA"	"19187"	Suppressed	40235	Suppressed
	"Winnebago County, IA"	"19189"	Suppressed	11723	Suppressed
	"Winneshiek County, IA"	"19191"	Suppressed	21310	Suppressed
	"Woodbury County, IA"	"19193"	Suppressed	103877	Suppressed
	"Worth County, IA"	"19195"	Suppressed	7909	Suppressed
	"Wright County, IA"	"19197"	Suppressed	14334	Suppressed
	"Allen County, KS"	"20001"	Suppressed	14385	Suppressed
	"Anderson County, KS"	"20003"	Suppressed	8110	Suppressed
	"Atchison County, KS"	"20005"	Suppressed	16774	Suppressed
	"Barber County, KS"	"20007"	Suppressed	5307	Suppressed
	"Barton County, KS"	"20009"	Suppressed	28205	Suppressed
	"Bourbon County, KS"	"20011"	Suppressed	15379	Suppressed
	"Brown County, KS"	"20013"	Suppressed	10724	Suppressed
	"Butler County, KS"	"20015"	Suppressed	59482	Suppressed
	"Chase County, KS"	"20017"	Suppressed	3030	Suppressed
	"Chautauqua County, KS"	"20019"	Suppressed	4359	Suppressed
	"Cherokee County, KS"	"20021"	Suppressed	22605	Suppressed
	"Cheyenne County, KS"	"20023"	Suppressed	3165	Suppressed
	"Clark County, KS"	"20025"	Suppressed	2390	Suppressed
	"Clay County, KS"	"20027"	Suppressed	8822	Suppressed
	"Cloud County, KS"	"20029"	Suppressed	10268	Suppressed
	"Coffey County, KS"	"20031"	Suppressed	8865	Suppressed
	"Comanche County, KS"	"20033"	Suppressed	1967	Suppressed
	"Cowley County, KS"	"20035"	Suppressed	36291	Suppressed
	"Crawford County, KS"	"20037"	Suppressed	38242	Suppressed
	"Decatur County, KS"	"20039"	Suppressed	3472	Suppressed
	"Dickinson County, KS"	"20041"	Suppressed	19344	Suppressed
	"Doniphan County, KS"	"20043"	Suppressed	8249	Suppressed
	"Douglas County, KS"	"20045"	Suppressed	99962	Suppressed
	"Edwards County, KS"	"20047"	Suppressed	3449	Suppressed
	"Elk County, KS"	"20049"	Suppressed	3261	Suppressed
	"Ellis County, KS"	"20051"	Suppressed	27507	Suppressed
	"Ellsworth County, KS"	"20053"	Suppressed	6525	Suppressed
	"Finney County, KS"	"20055"	Suppressed	40523	Suppressed
	"Ford County, KS"	"20057"	Suppressed	32458	Suppressed
	"Franklin County, KS"	"20059"	Suppressed	24784	Suppressed
	"Geary County, KS"	"20061"	Suppressed	27947	Suppressed
	"Gove County, KS"	"20063"	Suppressed	3068	Suppressed
	"Graham County, KS"	"20065"	Suppressed	2946	Suppressed
	"Grant County, KS"	"20067"	Suppressed	7909	Suppressed
	"Gray County, KS"	"20069"	Suppressed	5904	Suppressed
	"Greeley County, KS"	"20071"	Suppressed	1534	Suppressed
	"Greenwood County, KS"	"20073"	Suppressed	7673	Suppressed
	"Hamilton County, KS"	"20075"	Suppressed	2670	Suppressed
	"Harper County, KS"	"20077"	Suppressed	6536	Suppressed
	"Harvey County, KS"	"20079"	Suppressed	32869	Suppressed
	"Haskell County, KS"	"20081"	Suppressed	4307	Suppressed
	"Hodgeman County, KS"	"20083"	Suppressed	2085	Suppressed
	"Jackson County, KS"	"20085"	Suppressed	12657	Suppressed
	"Jefferson County, KS"	"20087"	Suppressed	18426	Suppressed
	"Jewell County, KS"	"20089"	Suppressed	3791	Suppressed
	"Johnson County, KS"	"20091"	Suppressed	451086	Suppressed
	"Kearny County, KS"	"20093"	Suppressed	4531	Suppressed
	"Kingman County, KS"	"20095"	Suppressed	8673	Suppressed
	"Kiowa County, KS"	"20097"	Suppressed	3278	Suppressed
	"Labette County, KS"	"20099"	Suppressed	22835	Suppressed
	"Lane County, KS"	"20101"	Suppressed	2155	Suppressed
	"Leavenworth County, KS"	"20103"	Suppressed	68691	Suppressed
	"Lincoln County, KS"	"20105"	Suppressed	3578	Suppressed
	"Linn County, KS"	"20107"	Suppressed	9570	Suppressed
	"Logan County, KS"	"20109"	Suppressed	3046	Suppressed
	"Lyon County, KS"	"20111"	Suppressed	35935	Suppressed
	"McPherson County, KS"	"20113"	Suppressed	29554	Suppressed
	"Marion County, KS"	"20115"	Suppressed	13361	Suppressed
	"Marshall County, KS"	"20117"	Suppressed	10965	Suppressed
	"Meade County, KS"	"20119"	Suppressed	4631	Suppressed
	"Miami County, KS"	"20121"	Suppressed	28351	Suppressed
	"Mitchell County, KS"	"20123"	Suppressed	6932	Suppressed
	"Montgomery County, KS"	"20125"	Suppressed	36252	Suppressed
	"Morris County, KS"	"20127"	Suppressed	6104	Suppressed
	"Morton County, KS"	"20129"	Suppressed	3496	Suppressed
	"Nemaha County, KS"	"20131"	Suppressed	10717	Suppressed
	"Neosho County, KS"	"20133"	Suppressed	16997	Suppressed
	"Ness County, KS"	"20135"	Suppressed	3454	Suppressed
	"Norton County, KS"	"20137"	Suppressed	5953	Suppressed
	"Osage County, KS"	"20139"	Suppressed	16712	Suppressed
	"Osborne County, KS"	"20141"	Suppressed	4452	Suppressed
	"Ottawa County, KS"	"20143"	Suppressed	6163	Suppressed
	"Pawnee County, KS"	"20145"	Suppressed	7233	Suppressed
	"Phillips County, KS"	"20147"	Suppressed	6001	Suppressed
	"Pottawatomie County, KS"	"20149"	Suppressed	18209	Suppressed
	"Pratt County, KS"	"20151"	Suppressed	9647	Suppressed
	"Rawlins County, KS"	"20153"	Suppressed	2966	Suppressed
	"Reno County, KS"	"20155"	Suppressed	64790	Suppressed
	"Republic County, KS"	"20157"	Suppressed	5835	Suppressed
	"Rice County, KS"	"20159"	Suppressed	10761	Suppressed
	"Riley County, KS"	"20161"	Suppressed	62843	Suppressed
	"Rooks County, KS"	"20163"	Suppressed	5685	Suppressed
	"Rush County, KS"	"20165"	Suppressed	3551	Suppressed
	"Russell County, KS"	"20167"	Suppressed	7370	Suppressed
	"Saline County, KS"	"20169"	Suppressed	53597	Suppressed
	"Scott County, KS"	"20171"	Suppressed	5120	Suppressed
	"Sedgwick County, KS"	"20173"	Suppressed	452869	Suppressed
	"Seward County, KS"	"20175"	Suppressed	22510	Suppressed
	"Shawnee County, KS"	"20177"	Suppressed	169871	Suppressed
	"Sheridan County, KS"	"20179"	Suppressed	2813	Suppressed
	"Sherman County, KS"	"20181"	Suppressed	6760	Suppressed
	"Smith County, KS"	"20183"	Suppressed	4536	Suppressed
	"Stafford County, KS"	"20185"	Suppressed	4789	Suppressed
	"Stanton County, KS"	"20187"	Suppressed	2406	Suppressed
	"Stevens County, KS"	"20189"	Suppressed	5463	Suppressed
	"Sumner County, KS"	"20191"	Suppressed	25946	Suppressed
	"Thomas County, KS"	"20193"	Suppressed	8180	Suppressed
	"Trego County, KS"	"20195"	Suppressed	3319	Suppressed
	"Wabaunsee County, KS"	"20197"	Suppressed	6885	Suppressed
	"Wallace County, KS"	"20199"	Suppressed	1749	Suppressed
	"Washington County, KS"	"20201"	Suppressed	6483	Suppressed
	"Wichita County, KS"	"20203"	Suppressed	2531	Suppressed
	"Wilson County, KS"	"20205"	Suppressed	10332	Suppressed
	"Woodson County, KS"	"20207"	Suppressed	3788	Suppressed
	"Wyandotte County, KS"	"20209"	Suppressed	157882	Suppressed
	"Adair County, KY"	"21001"	Suppressed	17244	Suppressed
	"Allen County, KY"	"21003"	Suppressed	17800	Suppressed
	"Anderson County, KY"	"21005"	Suppressed	19111	Suppressed
	"Ballard County, KY"	"21007"	Suppressed	8286	Suppressed
	"Barren County, KY"	"21009"	Suppressed	38033	Suppressed
	"Bath County, KY"	"21011"	Suppressed	11085	Suppressed
	"Bell County, KY"	"21013"	Suppressed	30060	Suppressed
	"Boone County, KY"	"21015"	Suppressed	85991	Suppressed
	"Bourbon County, KY"	"21017"	Suppressed	19360	Suppressed
	"Boyd County, KY"	"21019"	Suppressed	49752	Suppressed
	"Boyle County, KY"	"21021"	Suppressed	27697	Suppressed
	"Bracken County, KY"	"21023"	Suppressed	8279	Suppressed
	"Breathitt County, KY"	"21025"	Suppressed	16100	Suppressed
	"Breckinridge County, KY"	"21027"	Suppressed	18648	Suppressed
	"Bullitt County, KY"	"21029"	Suppressed	61236	Suppressed
	"Butler County, KY"	"21031"	Suppressed	13010	Suppressed
	"Caldwell County, KY"	"21033"	Suppressed	13060	Suppressed
	"Calloway County, KY"	"21035"	Suppressed	34177	Suppressed
	"Campbell County, KY"	"21037"	Suppressed	88616	Suppressed
	"Carlisle County, KY"	"21039"	Suppressed	5351	Suppressed
	"Carroll County, KY"	"21041"	Suppressed	10155	Suppressed
	"Carter County, KY"	"21043"	Suppressed	26889	Suppressed
	"Casey County, KY"	"21045"	Suppressed	15447	Suppressed
	"Christian County, KY"	"21047"	Suppressed	72265	Suppressed
	"Clark County, KY"	"21049"	Suppressed	33144	Suppressed
	"Clay County, KY"	"21051"	Suppressed	24556	Suppressed
	"Clinton County, KY"	"21053"	Suppressed	9634	Suppressed
	"Crittenden County, KY"	"21055"	Suppressed	9384	Suppressed
	"Cumberland County, KY"	"21057"	Suppressed	7147	Suppressed
	"Daviess County, KY"	"21059"	Suppressed	91545	Suppressed
	"Edmonson County, KY"	"21061"	Suppressed	11644	Suppressed
	"Elliott County, KY"	"21063"	Suppressed	6748	Suppressed
	"Estill County, KY"	"21065"	Suppressed	15307	Suppressed
	"Fayette County, KY"	"21067"	Suppressed	260512	Suppressed
	"Fleming County, KY"	"21069"	Suppressed	13792	Suppressed
	"Floyd County, KY"	"21071"	Suppressed	42441	Suppressed
	"Franklin County, KY"	"21073"	Suppressed	47687	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	7752	Suppressed
	"Gallatin County, KY"	"21077"	Suppressed	7870	Suppressed
	"Garrard County, KY"	"21079"	Suppressed	14792	Suppressed
	"Grant County, KY"	"21081"	Suppressed	22384	Suppressed
	"Graves County, KY"	"21083"	Suppressed	37028	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	24053	Suppressed
	"Green County, KY"	"21087"	Suppressed	11518	Suppressed
	"Greenup County, KY"	"21089"	Suppressed	36891	Suppressed
	"Hancock County, KY"	"21091"	Suppressed	8392	Suppressed
	"Hardin County, KY"	"21093"	Suppressed	94174	Suppressed
	"Harlan County, KY"	"21095"	Suppressed	33202	Suppressed
	"Harrison County, KY"	"21097"	Suppressed	17983	Suppressed
	"Hart County, KY"	"21099"	Suppressed	17445	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	44829	Suppressed
	"Henry County, KY"	"21103"	Suppressed	15060	Suppressed
	"Hickman County, KY"	"21105"	Suppressed	5262	Suppressed
	"Hopkins County, KY"	"21107"	Suppressed	46519	Suppressed
	"Jackson County, KY"	"21109"	Suppressed	13495	Suppressed
	"Jefferson County, KY"	"21111"	10	693604	Unreliable
	"Jessamine County, KY"	"21113"	Suppressed	39041	Suppressed
	"Johnson County, KY"	"21115"	Suppressed	23445	Suppressed
	"Kenton County, KY"	"21117"	Suppressed	151464	Suppressed
	"Knott County, KY"	"21119"	Suppressed	17649	Suppressed
	"Knox County, KY"	"21121"	Suppressed	31795	Suppressed
	"Larue County, KY"	"21123"	Suppressed	13373	Suppressed
	"Laurel County, KY"	"21125"	Suppressed	52715	Suppressed
	"Lawrence County, KY"	"21127"	Suppressed	15569	Suppressed
	"Lee County, KY"	"21129"	Suppressed	7916	Suppressed
	"Leslie County, KY"	"21131"	Suppressed	12401	Suppressed
	"Letcher County, KY"	"21133"	Suppressed	25277	Suppressed
	"Lewis County, KY"	"21135"	Suppressed	14092	Suppressed
	"Lincoln County, KY"	"21137"	Suppressed	23361	Suppressed
	"Livingston County, KY"	"21139"	Suppressed	9804	Suppressed
	"Logan County, KY"	"21141"	Suppressed	26573	Suppressed
	"Lyon County, KY"	"21143"	Suppressed	8080	Suppressed
	"McCracken County, KY"	"21145"	Suppressed	65514	Suppressed
	"McCreary County, KY"	"21147"	Suppressed	17080	Suppressed
	"McLean County, KY"	"21149"	Suppressed	9938	Suppressed
	"Madison County, KY"	"21151"	Suppressed	70872	Suppressed
	"Magoffin County, KY"	"21153"	Suppressed	13332	Suppressed
	"Marion County, KY"	"21155"	Suppressed	18212	Suppressed
	"Marshall County, KY"	"21157"	Suppressed	30125	Suppressed
	"Martin County, KY"	"21159"	Suppressed	12578	Suppressed
	"Mason County, KY"	"21161"	Suppressed	16800	Suppressed
	"Meade County, KY"	"21163"	Suppressed	26349	Suppressed
	"Menifee County, KY"	"21165"	Suppressed	6556	Suppressed
	"Mercer County, KY"	"21167"	Suppressed	20817	Suppressed
	"Metcalfe County, KY"	"21169"	Suppressed	10037	Suppressed
	"Monroe County, KY"	"21171"	Suppressed	11756	Suppressed
	"Montgomery County, KY"	"21173"	Suppressed	22554	Suppressed
	"Morgan County, KY"	"21175"	Suppressed	13948	Suppressed
	"Muhlenberg County, KY"	"21177"	Suppressed	31839	Suppressed
	"Nelson County, KY"	"21179"	Suppressed	37477	Suppressed
	"Nicholas County, KY"	"21181"	Suppressed	6813	Suppressed
	"Ohio County, KY"	"21183"	Suppressed	22916	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	46178	Suppressed
	"Owen County, KY"	"21187"	Suppressed	10547	Suppressed
	"Owsley County, KY"	"21189"	Suppressed	4858	Suppressed
	"Pendleton County, KY"	"21191"	Suppressed	14390	Suppressed
	"Perry County, KY"	"21193"	Suppressed	29390	Suppressed
	"Pike County, KY"	"21195"	Suppressed	68736	Suppressed
	"Powell County, KY"	"21197"	Suppressed	13237	Suppressed
	"Pulaski County, KY"	"21199"	Suppressed	56217	Suppressed
	"Robertson County, KY"	"21201"	Suppressed	2266	Suppressed
	"Rockcastle County, KY"	"21203"	Suppressed	16582	Suppressed
	"Rowan County, KY"	"21205"	Suppressed	22094	Suppressed
	"Russell County, KY"	"21207"	Suppressed	16315	Suppressed
	"Scott County, KY"	"21209"	Suppressed	33061	Suppressed
	"Shelby County, KY"	"21211"	Suppressed	33337	Suppressed
	"Simpson County, KY"	"21213"	Suppressed	16405	Suppressed
	"Spencer County, KY"	"21215"	Suppressed	11766	Suppressed
	"Taylor County, KY"	"21217"	Suppressed	22927	Suppressed
	"Todd County, KY"	"21219"	Suppressed	11971	Suppressed
	"Trigg County, KY"	"21221"	Suppressed	12597	Suppressed
	"Trimble County, KY"	"21223"	Suppressed	8125	Suppressed
	"Union County, KY"	"21225"	Suppressed	15637	Suppressed
	"Warren County, KY"	"21227"	Suppressed	92522	Suppressed
	"Washington County, KY"	"21229"	Suppressed	10916	Suppressed
	"Wayne County, KY"	"21231"	Suppressed	19923	Suppressed
	"Webster County, KY"	"21233"	Suppressed	14120	Suppressed
	"Whitley County, KY"	"21235"	Suppressed	35865	Suppressed
	"Wolfe County, KY"	"21237"	Suppressed	7065	Suppressed
	"Woodford County, KY"	"21239"	Suppressed	23208	Suppressed
	"Acadia Parish, LA"	"22001"	Suppressed	58861	Suppressed
	"Allen Parish, LA"	"22003"	Suppressed	25440	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	76627	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	23388	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	41481	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	32986	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	15752	Suppressed
	"Bossier Parish, LA"	"22015"	Suppressed	98310	Suppressed
	"Caddo Parish, LA"	"22017"	Suppressed	252161	Suppressed
	"Calcasieu Parish, LA"	"22019"	Suppressed	183577	Suppressed
	"Caldwell Parish, LA"	"22021"	Suppressed	10560	Suppressed
	"Cameron Parish, LA"	"22023"	Suppressed	9991	Suppressed
	"Catahoula Parish, LA"	"22025"	Suppressed	10920	Suppressed
	"Claiborne Parish, LA"	"22027"	Suppressed	16851	Suppressed
	"Concordia Parish, LA"	"22029"	Suppressed	20247	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	25494	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	Suppressed	412852	Suppressed
	"East Carroll Parish, LA"	"22035"	Suppressed	9421	Suppressed
	"East Feliciana Parish, LA"	"22037"	Suppressed	21360	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	35434	Suppressed
	"Franklin Parish, LA"	"22041"	Suppressed	21263	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	18698	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	73266	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	33320	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	15397	Suppressed
	"Jefferson Parish, LA"	"22051"	28	455466	6.1
	"Jefferson Davis Parish, LA"	"22053"	Suppressed	31435	Suppressed
	"Lafayette Parish, LA"	"22055"	Suppressed	190503	Suppressed
	"Lafourche Parish, LA"	"22057"	Suppressed	89974	Suppressed
	"LaSalle Parish, LA"	"22059"	Suppressed	14282	Suppressed
	"Lincoln Parish, LA"	"22061"	Suppressed	42509	Suppressed
	"Livingston Parish, LA"	"22063"	Suppressed	91814	Suppressed
	"Madison Parish, LA"	"22065"	Suppressed	13728	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	31021	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	39080	Suppressed
	"Orleans Parish, LA"	"22071"	Suppressed	484674	Suppressed
	"Ouachita Parish, LA"	"22073"	Suppressed	147250	Suppressed
	"Plaquemines Parish, LA"	"22075"	Suppressed	26757	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22763	Suppressed
	"Rapides Parish, LA"	"22079"	Suppressed	126337	Suppressed
	"Red River Parish, LA"	"22081"	Suppressed	9622	Suppressed
	"Richland Parish, LA"	"22083"	Suppressed	20981	Suppressed
	"Sabine Parish, LA"	"22085"	Suppressed	23459	Suppressed
	"St. Bernard Parish, LA"	"22087"	Suppressed	67229	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	48072	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	10525	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	21216	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	Suppressed	43044	Suppressed
	"St. Landry Parish, LA"	"22097"	Suppressed	87700	Suppressed
	"St. Martin Parish, LA"	"22099"	Suppressed	48583	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	53500	Suppressed
	"St. Tammany Parish, LA"	"22103"	Suppressed	191268	Suppressed
	"Tangipahoa Parish, LA"	"22105"	Suppressed	100588	Suppressed
	"Tensas Parish, LA"	"22107"	Suppressed	6618	Suppressed
	"Terrebonne Parish, LA"	"22109"	Suppressed	104503	Suppressed
	"Union Parish, LA"	"22111"	Suppressed	22803	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	53807	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	52531	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	43926	Suppressed
	"Webster Parish, LA"	"22119"	Suppressed	41831	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	21601	Suppressed
	"West Carroll Parish, LA"	"22123"	Suppressed	12314	Suppressed
	"West Feliciana Parish, LA"	"22125"	Suppressed	15111	Suppressed
	"Winn Parish, LA"	"22127"	Suppressed	16894	Suppressed
	"Androscoggin County, ME"	"23001"	Suppressed	103793	Suppressed
	"Aroostook County, ME"	"23003"	Suppressed	73938	Suppressed
	"Cumberland County, ME"	"23005"	15	265612	Unreliable
	"Franklin County, ME"	"23007"	Suppressed	29467	Suppressed
	"Hancock County, ME"	"23009"	Suppressed	51791	Suppressed
	"Kennebec County, ME"	"23011"	Suppressed	117114	Suppressed
	"Knox County, ME"	"23013"	Suppressed	39618	Suppressed
	"Lincoln County, ME"	"23015"	Suppressed	33616	Suppressed
	"Oxford County, ME"	"23017"	Suppressed	54755	Suppressed
	"Penobscot County, ME"	"23019"	Suppressed	144919	Suppressed
	"Piscataquis County, ME"	"23021"	Suppressed	17235	Suppressed
	"Sagadahoc County, ME"	"23023"	Suppressed	35214	Suppressed
	"Somerset County, ME"	"23025"	Suppressed	50888	Suppressed
	"Waldo County, ME"	"23027"	Suppressed	36280	Suppressed
	"Washington County, ME"	"23029"	Suppressed	33941	Suppressed
	"York County, ME"	"23031"	Suppressed	186742	Suppressed
	"Allegany County, MD"	"24001"	Suppressed	74930	Suppressed
	"Anne Arundel County, MD"	"24003"	34	489656	6.9
	"Baltimore County, MD"	"24005"	88	754292	11.7
	"Calvert County, MD"	"24009"	Suppressed	74563	Suppressed
	"Caroline County, MD"	"24011"	Suppressed	29772	Suppressed
	"Carroll County, MD"	"24013"	Suppressed	150897	Suppressed
	"Cecil County, MD"	"24015"	Suppressed	85951	Suppressed
	"Charles County, MD"	"24017"	Suppressed	120546	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	30674	Suppressed
	"Frederick County, MD"	"24021"	Suppressed	195277	Suppressed
	"Garrett County, MD"	"24023"	Suppressed	29846	Suppressed
	"Harford County, MD"	"24025"	14	218590	Unreliable
	"Howard County, MD"	"24027"	11	247842	Unreliable
	"Kent County, MD"	"24029"	Suppressed	19197	Suppressed
	"Montgomery County, MD"	"24031"	18	873341	Unreliable
	"Prince George's County, MD"	"24033"	21	801515	2.6
	"Queen Anne's County, MD"	"24035"	Suppressed	40563	Suppressed
	"St. Mary's County, MD"	"24037"	Suppressed	86211	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	24747	Suppressed
	"Talbot County, MD"	"24041"	Suppressed	33812	Suppressed
	"Washington County, MD"	"24043"	Suppressed	131923	Suppressed
	"Wicomico County, MD"	"24045"	Suppressed	84644	Suppressed
	"Worcester County, MD"	"24047"	Suppressed	46543	Suppressed
	"Baltimore city, MD"	"24510"	251	651154	38.5
	"Barnstable County, MA"	"25001"	12	222230	Unreliable
	"Berkshire County, MA"	"25003"	Suppressed	134953	Suppressed
	"Bristol County, MA"	"25005"	38	534678	7.1
	"Dukes County, MA"	"25007"	Suppressed	14987	Suppressed
	"Essex County, MA"	"25009"	40	723419	5.5
	"Franklin County, MA"	"25011"	Suppressed	71535	Suppressed
	"Hampden County, MA"	"25013"	29	456228	6.4
	"Hampshire County, MA"	"25015"	Suppressed	152251	Suppressed
	"Middlesex County, MA"	"25017"	53	1465396	3.6
	"Nantucket County, MA"	"25019"	Suppressed	9520	Suppressed
	"Norfolk County, MA"	"25021"	20	650308	3.1
	"Plymouth County, MA"	"25023"	20	472822	4.2
	"Suffolk County, MA"	"25025"	42	689807	6.1
	"Worcester County, MA"	"25027"	48	750963	6.4
	"Alcona County, MI"	"26001"	Suppressed	11719	Suppressed
	"Alger County, MI"	"26003"	Suppressed	9862	Suppressed
	"Allegan County, MI"	"26005"	Suppressed	105665	Suppressed
	"Alpena County, MI"	"26007"	Suppressed	31314	Suppressed
